,ndvi,ndsi,ndbi,albedo,awei,gemi,LST,ndvi_lag,ndsi_lag,ndbi_lag,albedo_lag,awei_lag,gemi_lag,LST_lag,community,period,year
320,-0.01217375912139485,0.21749194802286248,-0.20230608356787522,43734.618145600354,-24917.365986488363,-1051224.1086269692,28717.013794292372,-0.007111580851343509,0.19062160246009874,-0.18076078390780487,40495.03807935566,-32342.034988896172,-556979.8373625551,29831.102155722598,13.0,1.0,2018.0
321,-0.0005815381294163452,0.14473112575025018,-0.1416318359004551,37069.839295265636,-46924.51185966809,-1805.3879832905727,30260.793876177646,0.0008583808105086896,0.13779206388327214,-0.13659807392659215,37357.40213409859,-48458.28023003026,-545279.876662516,31453.569942432405,14.0,1.0,2018.0
322,0.0031526737400706757,0.10614293442781078,-0.10825347564743962,37835.6115162766,-63479.16698212871,-54955.47189646533,33217.2693937922,0.004780560102878374,0.11189519407910006,-0.11468119323141035,34826.021850379475,-55316.89311295518,-432157.9070546087,31990.520695706386,15.0,1.0,2018.0
323,0.019312372646976207,0.0632239652014608,-0.08182967803131115,29890.800031812054,-64844.609571583525,-1334957.2971438165,33991.82585966988,0.004710145274748886,0.11009070360896478,-0.11317703942420099,35358.168216165795,-56342.215736638034,-462181.30479722726,31989.491074767397,16.0,1.0,2018.0
324,0.004173993960339769,0.12592518877385325,-0.12725334450849887,34679.6328939054,-50659.982559228425,-79951.07338599455,31086.527012086743,0.00971363024907644,0.09762928784978028,-0.10636748540439293,34563.51283554433,-60486.590533163995,-635531.6381514623,33335.26061353754,17.0,1.0,2018.0
325,0.0010890517124870843,0.1337374580916265,-0.13151328843914917,36887.29537057382,-50725.12583892618,-6022.6724170266525,30143.316246529972,0.015302634361058998,0.08187542350155397,-0.09697113158512016,32937.83739660483,-63683.50320064032,-1385777.2089030612,34172.47508075146,18.0,1.0,2018.0
326,0.0087998908179133,0.08877102554259639,-0.09799531234333733,35732.55723947175,-66981.84737495566,-390347.2586582257,34629.44310154981,0.01682216326311186,0.07449786299675894,-0.09050494279454892,31929.22603911504,-63133.52130077967,-1595733.480324936,33563.26821506461,19.0,1.0,2018.0
327,0.014544587349997381,0.05179933177432956,-0.06463116256676806,29971.785590598134,-68598.08847644602,-741910.9800371609,33094.8290460755,0.025641909075419012,0.04146684554867963,-0.06830642712873713,29663.121865546014,-70420.4655151429,-2481655.543162156,35571.22061135166,20.0,1.0,2018.0
328,0.02099629636519038,0.028067997662864073,-0.05052359554181725,29946.558000117635,-77885.20399824252,-1606054.9113558289,34558.23460048644,0.022754907641829903,0.04400444282544991,-0.06677122197496937,28741.51943982325,-67615.78764003886,-1908806.6316868763,34245.99039018933,21.0,1.0,2018.0
329,0.04925945714200628,-0.025320268906908132,-0.028164542731816768,22035.29540780777,-74413.66673114119,-5293713.178867786,38764.103732060066,0.03739704588112686,0.01323838630044452,-0.05286978587037858,25635.18585164805,-69428.29648846318,-3778633.8557933317,34982.17789974513,22.0,1.0,2018.0
330,0.04503865451085234,-0.001547791275278719,-0.04571364770191349,23799.708806898965,-71930.08428021184,-5004527.3895480065,37036.21246328539,0.04691383888361657,0.004362261716406845,-0.05369973807739149,25150.134770279416,-70245.59162782985,-5433482.192923714,36523.22548662055,23.0,1.0,2018.0
331,0.07382341988782978,-0.058139124816608115,-0.023331278998880038,17058.69497609685,-67373.57389434424,-7905388.238678588,38512.64884328406,0.06862573822389248,-0.04181381405415178,-0.03194350367463931,19006.1217977895,-68571.80694580701,-7825451.578484915,37673.91523427677,24.0,1.0,2018.0
332,0.03293401830492393,0.03093005618821227,-0.06566473790352431,28401.32205643734,-73408.6796677369,-3687033.294664963,36801.455128617825,0.03454546748883633,0.03600732788950417,-0.07158391494956824,28577.039230515828,-67971.13834816398,-4456024.309682499,34753.52422379982,25.0,1.0,2018.0
333,0.03794653411253259,0.0172235400152706,-0.0564491386963767,27647.084525163715,-76176.65364513536,-4655333.47909394,36385.517201365314,0.07222893095378108,-0.029821514920157596,-0.04606032971408494,21207.259577526318,-70880.10650657679,-9997553.420754738,37136.01905732184,26.0,1.0,2018.0
334,0.11108896457011272,-0.07472872778204465,-0.039661993301037236,15204.203596380368,-64766.63160504958,-15360648.920465339,37474.58135339123,0.0652588031080521,-0.034083548610981236,-0.03654481602307838,20742.481188893995,-71525.37133374535,-8205516.071165172,37055.07737372506,27.0,1.0,2018.0
335,0.06963132059981048,-0.054014770166770656,-0.024029074768356928,17783.113785921858,-68731.51437572644,-7524327.170164688,36109.18107669757,0.08602527202279094,-0.07015237657564052,-0.0204579184250264,14732.361214735167,-61823.46793936181,-8789642.10553874,40187.93692309107,28.0,1.0,2018.0
336,0.09985408642923531,-0.07393959681151928,-0.033200939949864734,17423.803850388595,-73415.03047330884,-15938004.078340638,37231.82728399291,0.07328725532270762,-0.04292394751430361,-0.03636573230691356,20123.657042771756,-70948.2941512739,-9291290.01086875,38094.73124611958,29.0,1.0,2018.0
337,0.11278414708156584,-0.09961781158634439,-0.02440525135483707,15085.380820741844,-71250.4618435033,-16462516.164913684,39073.061713690506,0.1095898835259527,-0.09750771198242239,-0.023105962982803308,14136.920750356607,-65876.1045135884,-13314947.8854468,41646.02868486327,30.0,1.0,2018.0
338,0.07533854726730016,-0.07733597175414485,-0.007984197817349157,16620.837471985422,-71355.82377049183,-8057881.035909893,42724.5910029551,0.0951081046252578,-0.08296352566456176,-0.019938153473641147,14262.424358986562,-62993.23427687777,-10319704.678743722,40603.271812749,31.0,1.0,2018.0
339,0.08465524450335447,-0.0672455038634744,-0.01577727123373499,12206.986449883932,-51401.05668969849,-5556699.479031919,39980.44125699246,0.07578108075554069,-0.06316327061645197,-0.01787124975422527,15185.223260332306,-61609.1406222253,-6594919.413222052,39243.83190553256,32.0,1.0,2018.0
